ImageName,Title,Year,Coders,coder1-encodings,coder2-encodings,other-coder-encodings
VisC.383.1.png,"Case study: an integrated approach for steering, visualization, and analysis of atmospheric simulations",1995,TM; HS,Surface/Volume,Surface/Volume,
VisC.383.4.png,"Case study: an integrated approach for steering, visualization, and analysis of atmospheric simulations",1995,TM; JC,Surface/Volume,Surface/Volume,
VisC.388.1.png,Turbulent flow visualization in computational and experimental hydraulics,1995,TM; HS,Surface/Volume,Surface/Volume,
VisC.393.6.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,MS; TI,Surface/Volume,Surface/Volume,
VisC.393.2.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,HS; JC,Area,Area,
VisC.393.7.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,HS; JC,Surface/Volume,Surface/Volume,
VisC.393.3.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,MS; JC,Surface/Volume,Surface/Volume,
VisC.393.8.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,TI; JC,Surface/Volume,Surface/Volume,
VisC.393.5.png,Interactive 3D visualization of actual anatomy and simulated chemical time-course data for fish,1995,PI; JC,Surface/Volume,Surface/Volume,
VisC.400.3.png,Case study: using spatial access methods to support the visualization of environmental data,1995,PI; HS,Surface/Volume,Surface/Volume,
InfoVisC.4.8.png,Visualisation for functional design,1995,MS; JC,Grid,Point,
InfoVisC.11.1.png,Towards a generative theory of diagram design,1995,RL; HS,Bar,Bar,
InfoVisC.11.10.png,Towards a generative theory of diagram design,1995,JC; RL,Node-link,Node-link,
InfoVisC.36.4.png,SDM: malleable information graphics,1995,MS; JC,Bar,Bar,
InfoVisC.36.7.png,SDM: malleable information graphics,1995,PI; HS,Bar,Bar,
InfoVisC.74.4.png,Research report. Interacting with huge hierarchies: beyond cone trees,1995,RL; JC,Node-link,Node-link,
InfoVisC.74.3.png,Research report. Interacting with huge hierarchies: beyond cone trees,1995,TM; PI,Node-link,Node-link,
InfoVisC.74.5.png,Research report. Interacting with huge hierarchies: beyond cone trees,1995,TI; HS,Node-link,Node-link,
InfoVisC.74.6.png,Research report. Interacting with huge hierarchies: beyond cone trees,1995,TI; RL,Node-link,Node-link,
InfoVisC.82.3.png,Research report. DataSpace: 3-D visualizations of large databases,1995,PI; JC,Point,Point,
InfoVisC.82.4.png,Research report. DataSpace: 3-D visualizations of large databases,1995,MS; HS,Point,Point,
InfoVisC.82.5.png,Research report. DataSpace: 3-D visualizations of large databases,1995,TM; HS,Node-link,Node-link,
InfoVisC.90.1.png,Case study. Narcissus: visualising information,1995,TM; JC,Node-link,Node-link,
InfoVisC.90.3.png,Case study. Narcissus: visualising information,1995,PI; JC,Node-link,Node-link,
InfoVisC.90.2.png,Case study. Narcissus: visualising information,1995,JC; HS,Node-link,Node-link,
InfoVisC.90.4.png,Case study. Narcissus: visualising information,1995,JC; HS,Node-link,Node-link,
InfoVisC.90.6.png,Case study. Narcissus: visualising information,1995,MS; PI,Node-link,Node-link,
InfoVisC.90.5.png,Case study. Narcissus: visualising information,1995,PI; RL,Node-link,Node-link,
InfoVisC.105.3.png,Case study: fishing for information on the Internet,1995,MS; JC,Bar,Bar,
InfoVisC.115.3.png,Case study: an empirical investigation of thumbnail image recognition,1995,TM; PI,Bar,Bar,
InfoVisC.115.8.png,Case study: an empirical investigation of thumbnail image recognition,1995,MS; HS,Bar,Bar,
InfoVisC.115.6.png,Case study: an empirical investigation of thumbnail image recognition,1995,TI; HS,Bar,Bar,
InfoVisC.122.6.png,Case study: visualizing Internet resources,1995,TI; RL,Grid,Grid,
InfoVisC.129.1.png,Case study: 3D displays of Internet traffic,1995,MS; HS,Line,Point,
VisC.29.17.png,A visibility determination algorithm for interactive virtual endoscopy,2000,TI; JC,Surface/Volume,Surface/Volume,
VisC.29.16.png,A visibility determination algorithm for interactive virtual endoscopy,2000,MS; TI,Line,Line,
VisC.29.18.png,A visibility determination algorithm for interactive virtual endoscopy,2000,MS; JC,Surface/Volume,Surface/Volume,
VisC.29.19.png,A visibility determination algorithm for interactive virtual endoscopy,2000,PI; TI,Line,Line,
VisC.29.21.png,A visibility determination algorithm for interactive virtual endoscopy,2000,TI; HS,Line,Line,
VisC.37.2.png,3D digital cleansing using segmentation rays,2000,RL; HS,Grid,Grid,
VisC.37.5.png,3D digital cleansing using segmentation rays,2000,TI; JC,Surface/Volume,Surface/Volume,
VisC.37.3.png,3D digital cleansing using segmentation rays,2000,MS; JC,Grid,Grid,
VisC.37.4.png,3D digital cleansing using segmentation rays,2000,TM; JC,Line,Line,
VisC.37.6.png,3D digital cleansing using segmentation rays,2000,PI; TI,Line,Line,
VisC.37.7.png,3D digital cleansing using segmentation rays,2000,PI; TI,Area,Surface/Volume,
VisC.37.8.png,3D digital cleansing using segmentation rays,2000,JC; RL,Area,Surface/Volume,
VisC.37.10.png,3D digital cleansing using segmentation rays,2000,MS; JC,Line,Line,
VisC.37.12.png,3D digital cleansing using segmentation rays,2000,HS; JC,Line,Line,
VisC.37.15.png,3D digital cleansing using segmentation rays,2000,TM; JC,Line,Line,
VisC.37.14.png,3D digital cleansing using segmentation rays,2000,RL; HS,Line,Line,
VisC.37.17.png,3D digital cleansing using segmentation rays,2000,MS; HS,Line,Line,
VisC.37.19.png,3D digital cleansing using segmentation rays,2000,TI; JC,Surface/Volume,Surface/Volume,
VisC.37.20.png,3D digital cleansing using segmentation rays,2000,JC; RL,Surface/Volume,Surface/Volume,
VisC.45.13.png,"CEASAR: a smooth, accurate and robust centerline extraction algorithm",2000,TM; TI,Surface/Volume,Surface/Volume,
VisC.45.14.png,"CEASAR: a smooth, accurate and robust centerline extraction algorithm",2000,TM; JC,Surface/Volume,Surface/Volume,
VisC.45.15.png,"CEASAR: a smooth, accurate and robust centerline extraction algorithm",2000,TM; TI,Surface/Volume,Surface/Volume,
VisC.61.12.png,H-BLOB: a hierarchical visual clustering method using implicit surfaces,2000,JC; RL,Surface/Volume,Surface/Volume,
VisC.61.13.png,H-BLOB: a hierarchical visual clustering method using implicit surfaces,2000,TI; HS,Surface/Volume,Surface/Volume,
VisC.69.6.png,A spreadsheet interface for visualization exploration,2000,JC; HS,Surface/Volume,Surface/Volume,
VisC.77.2.png,Procedural annotation of uncertain information,2000,MS; JC,Grid,Surface/Volume,
VisC.77.5.png,Procedural annotation of uncertain information,2000,TM; PI,Line,Line,
VisC.77.6.png,Procedural annotation of uncertain information,2000,MS; HS,Grid,Grid,
VisC.77.8.png,Procedural annotation of uncertain information,2000,RL; HS,Grid,Surface/Volume,
VisC.77.13.png,Procedural annotation of uncertain information,2000,MS; HS,Glyph,Point,
VisC.85.8.png,Simplification of tetrahedral meshes with accurate error evaluation,2000,RL; HS,Node-link,Node-link,
VisC.109.4.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,PI; RL,Surface/Volume,Surface/Volume,
VisC.109.3.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,TI; RL,Surface/Volume,Surface/Volume,
VisC.109.11.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,TI; JC,Surface/Volume,Surface/Volume,
VisC.109.12.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,MS; JC,Surface/Volume,Surface/Volume,
VisC.109.10.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,PI; JC,Surface/Volume,Surface/Volume,
VisC.109.17.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,TM; JC,Surface/Volume,Surface/Volume,
VisC.109.14.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,PI; RL,Surface/Volume,Surface/Volume,
VisC.109.15.png,Hardware-accelerated volume and isosurface rendering based on cell-projection,2000,TM; PI,Surface/Volume,Surface/Volume,
VisC.117.4.png,Achieving color uniformity across multi-projector displays,2000,TM; HS,Line,Line,
VisC.117.9.png,Achieving color uniformity across multi-projector displays,2000,TI; HS,Line,Line,
VisC.125.3.png,Automatic alignment of high-resolution multi-projector displays using an uncalibrated camera,2000,HS; JC,Node-link,Grid,
VisC.125.6.png,Automatic alignment of high-resolution multi-projector displays using an uncalibrated camera,2000,MS; JC,Line,Line,
VisC.131.2.png,Shock and vortex visualization using a combined visual/haptic interface,2000,TI; HS,Surface/Volume,Surface/Volume,
VisC.147.2.png,A level-set method for flow visualization,2000,HS; JC,Pattern,Pattern,
VisC.147.3.png,A level-set method for flow visualization,2000,RL; HS,Surface/Volume,Surface/Volume,
VisC.147.4.png,A level-set method for flow visualization,2000,PI; HS,Surface/Volume,Line,
VisC.147.8.png,A level-set method for flow visualization,2000,RL; JC,Grid,Grid,
VisC.147.12.png,A level-set method for flow visualization,2000,PI; RL,Pattern,Pattern,
VisC.147.9.png,A level-set method for flow visualization,2000,JC; RL,Line,Line,
VisC.155.3.png,Hardware-accelerated texture advection for unsteady flow visualization,2000,MS; TM,Pattern,Pattern,
VisC.155.5.png,Hardware-accelerated texture advection for unsteady flow visualization,2000,HS; JC,Glyph,Pattern,
VisC.155.7.png,Hardware-accelerated texture advection for unsteady flow visualization,2000,MS; JC,Pattern,Pattern,
VisC.155.8.png,Hardware-accelerated texture advection for unsteady flow visualization,2000,RL; JC,Pattern,Pattern,
VisC.163.2.png,A flow-guided streamline seeding strategy,2000,MS; HS,Line,Line,
VisC.163.1.png,A flow-guided streamline seeding strategy,2000,TM; RL,Line,Line,
VisC.163.4.png,A flow-guided streamline seeding strategy,2000,MS; HS,Line,Line,
VisC.163.8.png,A flow-guided streamline seeding strategy,2000,TM; RL,Pattern,Line,
VisC.163.10.png,A flow-guided streamline seeding strategy,2000,TM; HS,Line,Line,
VisC.163.7.png,A flow-guided streamline seeding strategy,2000,TM; HS,Line,Line,
VisC.171.4.png,Enabling level-of-detail matching for exterior scene synthesis,2000,MS; TM,Line,Line,
VisC.171.3.png,Enabling level-of-detail matching for exterior scene synthesis,2000,TI; RL,Surface/Volume,Surface/Volume,
VisC.171.5.png,Enabling level-of-detail matching for exterior scene synthesis,2000,TM; JC,Line,Line,
VisC.171.6.png,Enabling level-of-detail matching for exterior scene synthesis,2000,RL; JC,Surface/Volume,Surface/Volume,
VisC.171.7.png,Enabling level-of-detail matching for exterior scene synthesis,2000,TM; PI,Surface/Volume,Surface/Volume,
VisC.179.6.png,Visual cues for imminent object contact in realistic virtual environment,2000,TM; HS,Bar,Bar,
VisC.179.7.png,Visual cues for imminent object contact in realistic virtual environment,2000,MS; TI,Line,Line,
VisC.187.5.png,Basic research for coloring multichannel MRI data,2000,TI; RL,Surface/Volume,Surface/Volume,
VisC.187.9.png,Basic research for coloring multichannel MRI data,2000,MS; PI,Surface/Volume,Surface/Volume,
VisC.187.7.png,Basic research for coloring multichannel MRI data,2000,TI; RL,Surface/Volume,Surface/Volume,
VisC.187.8.png,Basic research for coloring multichannel MRI data,2000,TM; JC,Line,Line,
VisC.187.12.png,Basic research for coloring multichannel MRI data,2000,TI; HS,Surface/Volume,Grid,
VisC.187.13.png,Basic research for coloring multichannel MRI data,2000,TM; JC,Line,Line,
VisC.195.3.png,Volume illustration: non-photorealistic rendering of volume models,2000,MS; TI,Surface/Volume,Surface/Volume,
VisC.195.4.png,Volume illustration: non-photorealistic rendering of volume models,2000,TM; JC,Surface/Volume,Surface/Volume,
VisC.195.6.png,Volume illustration: non-photorealistic rendering of volume models,2000,JC; RL,Surface/Volume,Surface/Volume,
VisC.195.8.png,Volume illustration: non-photorealistic rendering of volume models,2000,TM; RL,Surface/Volume,Surface/Volume,
VisC.195.7.png,Volume illustration: non-photorealistic rendering of volume models,2000,HS; JC,Surface/Volume,Surface/Volume,
VisC.195.10.png,Volume illustration: non-photorealistic rendering of volume models,2000,MS; PI,Surface/Volume,Surface/Volume,
VisC.195.11.png,Volume illustration: non-photorealistic rendering of volume models,2000,RL; HS,Surface/Volume,Surface/Volume,
VisC.195.14.png,Volume illustration: non-photorealistic rendering of volume models,2000,TM; JC,Surface/Volume,Surface/Volume,
VisC.195.15.png,Volume illustration: non-photorealistic rendering of volume models,2000,TM; JC,Surface/Volume,Surface/Volume,
VisC.195.17.png,Volume illustration: non-photorealistic rendering of volume models,2000,TI; JC,Surface/Volume,Surface/Volume,
VisC.203.1.png,Pen-and-ink rendering in volume visualisation,2000,MS; TI,Surface/Volume,Surface/Volume,
VisC.203.2.png,Pen-and-ink rendering in volume visualisation,2000,JC; RL,Surface/Volume,Surface/Volume,
VisC.203.4.png,Pen-and-ink rendering in volume visualisation,2000,TM; RL,Surface/Volume,Surface/Volume,
VisC.203.7.png,Pen-and-ink rendering in volume visualisation,2000,MS; TI,Surface/Volume,Surface/Volume,
VisC.203.8.png,Pen-and-ink rendering in volume visualisation,2000,TI; HS,Surface/Volume,Surface/Volume,
VisC.203.11.png,Pen-and-ink rendering in volume visualisation,2000,MS; TI,Surface/Volume,Surface/Volume,
VisC.203.12.png,Pen-and-ink rendering in volume visualisation,2000,PI; JC,Surface/Volume,Surface/Volume,
VisC.211.1.png,Two-level volume rendering - fusing MIP and DVR,2000,MS; TM,Surface/Volume,Surface/Volume,
VisC.211.4.png,Two-level volume rendering - fusing MIP and DVR,2000,PI; TI,Surface/Volume,Surface/Volume,
VisC.211.6.png,Two-level volume rendering - fusing MIP and DVR,2000,MS; RL,Surface/Volume,Surface/Volume,
VisC.211.7.png,Two-level volume rendering - fusing MIP and DVR,2000,TM; HS,Surface/Volume,Surface/Volume,
VisC.219.2.png,FastSplats: optimized splatting on rectilinear grids,2000,TM; TI,Surface/Volume,Surface/Volume,
VisC.219.4.png,FastSplats: optimized splatting on rectilinear grids,2000,RL; HS,Line,Line,
VisC.219.3.png,FastSplats: optimized splatting on rectilinear grids,2000,TI; JC,Line,Line,
VisC.219.6.png,FastSplats: optimized splatting on rectilinear grids,2000,TI; JC,Line,Line,
VisC.219.5.png,FastSplats: optimized splatting on rectilinear grids,2000,MS; PI,Line,Line,
VisC.227.3.png,Texturing techniques for terrain visualization,2000,JC; RL,Area,Area,
VisC.227.5.png,Texturing techniques for terrain visualization,2000,TM; HS,Surface/Volume,Surface/Volume,
VisC.227.8.png,Texturing techniques for terrain visualization,2000,MS; JC,Line,Line,
VisC.235.4.png,Simplification of surface annotations,2000,TM; JC,Line,Node-link,
VisC.235.6.png,Simplification of surface annotations,2000,TI; RL,Node-link,Node-link,
VisC.235.8.png,Simplification of surface annotations,2000,TI; HS,Node-link,Node-link,
VisC.235.10.png,Simplification of surface annotations,2000,MS; PI,Line,Line,
VisC.235.11.png,Simplification of surface annotations,2000,TM; TI,Point,Point,
VisC.235.13.png,Simplification of surface annotations,2000,JC; HS,Node-link,Node-link,
VisC.235.17.png,Simplification of surface annotations,2000,TM; TI,Surface/Volume,Surface/Volume,
VisC.235.18.png,Simplification of surface annotations,2000,RL; HS,Grid,Node-link,
VisC.235.21.png,Simplification of surface annotations,2000,PI; TI,Surface/Volume,Surface/Volume,
